ImageID,Latitude,Longitude,PanoID,Date,Walkability Score,Image Name,Elevation
image_24194,47.5999671,-122.3355789,Sb6X1OOIGvvSnUd67BO6Kw,2023-02,1.86339408,image_24194,4
image_24195,47.6208703,-122.3568778,CAoSLEFGMVFpcE9tLThKay03UFhEZkk1TmlDa05SdnhTLWl0VkFzR0pxZ1ZJM3JT,2013-09,1.72431257,image_24195,27
image_24196,47.6197146,-122.3234173,73GN7vfU9mG5pV1RtPq2eQ,2021-07,1.79444224,image_24196,90
image_24197,47.5974354,-122.3239132,5bORGg11c5Pnk6d84dAXPQ,2021-07,1.32587018,image_24197,22
image_24198,47.6144716,-122.3299977,8SyKBLLcZ5Qa2L3BBvg7CQ,2023-08,-0.65515655,image_24198,62
image_24199,47.6162876,-122.3380463,_nO0psdBXy1ukU6lwLqYgQ,2021-12,0.56440919,image_24199,30
image_24200,47.6208909,-122.3278449,0hD84b57SHlRp1zvzhJqZw,2021-07,2.25652608,image_24200,55
image_24201,47.6126793,-122.3360093,EmU-n-odEfhpEYsJHb3JyQ,2022-12,1.296034,image_24201,77
image_24202,47.6072155,-122.323011,y-GHZh7PLf05kMnmyFVMJQ,2021-11,1.05795422,image_24202,101
image_24203,47.6201342,-122.349432,CAoSLEFGMVFpcE1FVEFqd3gwUGFBQS1NTnByUUFvanpQa2g2dmcwdnBCeENXZGp1,2018-10,-0.16099011,image_24203,49
image_24204,47.6062659,-122.3255406,5Z6CQsYbhh_gcWXrth_CvA,2021-12,1.83657163,image_24204,93
image_24205,47.5967522,-122.3236526,yDonw3ka__4rAPZ4EM6uyg,2021-07,2.2439957,image_24205,22
image_24206,47.6130489,-122.3222009,zpZDufEGiFbgnhczzE3Lrg,2022-11,1.87070919,image_24206,103
image_24207,47.6021986,-122.3207746,FPsnm_Btae_BvQdlNnwzlQ,2019-05,1.36420796,image_24207,77
image_24208,47.6166098,-122.3379887,BfI1wiZZDJ-S0c8DsLRDVw,2021-07,2.50869978,image_24208,30
image_24209,47.6242108,-122.3215242,H-st9Wc2uX4jtjH6LVp__g,2018-05,2.94558225,image_24209,105
image_24210,47.6163597,-122.3336747,IEqk8DV-wEG6MwGulkfSMg,2021-12,2.03729849,image_24210,45
image_24211,47.5991671,-122.332804,jom8TvTvLEAph7ctCS8wrg,2022-09,2.25265011,image_24211,17
image_24212,47.618768,-122.3562749,a1GmaWjJdHVvYTU1rEnaKg,2021-12,2.69428559,image_24212,15
image_24213,47.6129549,-122.329917,nuqTdidv35AUeKETdltBoA,2021-12,2.62424861,image_24213,74
image_24214,47.6215657,-122.3525541,nVV383UxGP_sXnQDkJ8Zgw,2012-10,2.77917621,image_24214,40
image_24215,47.6235083,-122.3187331,BWYOxUHWjphXJ3YJU44kmQ,2019-05,2.88321956,image_24215,107
image_24216,47.6220291,-122.348627,adVYIdnolFUFJQjly4czEQ,2021-08,1.2568004,image_24216,39
image_24217,47.6185185,-122.35028,GWniftKkWM5KMYUf_98SGA,2021-12,2.33096087,image_24217,35
image_24218,47.6209098,-122.3305508,vTtIsBRadVF8ADpbkcKkZA,2021-07,1.36158539,image_24218,36
image_24219,47.6107832,-122.3353646,iy_PamF3GoLlz5vF6kEqKA,2021-07,2.36404416,image_24219,69
image_24220,47.6101906,-122.3233477,QiIeSNq-mio9-EMBPHMsSQ,2021-12,2.3375079,image_24220,105
image_24221,47.6034152,-122.3367901,-HO-Sq5x2r-zrDJn6oM-cg,2021-07,-0.07637837,image_24221,9
image_24222,47.620898,-122.3341766,CAoSLEFGMVFpcE55RXB5TDNOc3E3Q1ZITnNrbTFDdHRkLVVJS1FpVHp0eFlBT0lK,2019-12,-0.51970705,image_24222,37
image_24223,47.6116578,-122.3493228,cGP4y_4mDxXaO-TRuoe7AQ,2021-07,1.30843882,image_24223,0
image_24224,47.6155948,-122.352437,7ypaIrRtpiFVM9tIeim1BQ,2021-07,2.39810256,image_24224,16
image_24225,47.6084885,-122.3275391,QXKe0dqByS155EVD9LZDqw,2022-10,1.76870589,image_24225,87
image_24226,47.6167077,-122.3279548,g5wMtoxs7j52jYOkDuwfxw,2023-05,1.97884335,image_24226,63
image_24227,47.6083192,-122.3301979,lcne_N2Ub3Q1DRzhbDziBA,2021-07,0.22054891,image_24227,71
image_24228,47.6185004,-122.3220767,hVbXbGdr91rp5ZrIijjDFg,2022-11,0.98021224,image_24228,99
image_24229,47.6128225,-122.346565,2xr5BmorgDOpKTy1bA50Pw,2021-12,-0.12095326,image_24229,30
image_24230,47.5967514,-122.3222649,3bmSJWuFMfTZevLQZBNCkg,2019-05,0.39898467,image_24230,24
image_24231,47.6127651,-122.3510683,6sDh10FhGbNjIamsZW24lA,2021-07,2.30358872,image_24231,4
image_24232,47.6158824,-122.3319691,J5Mx-oc68_Owwb82k4dIZw,2021-12,0.76287138,image_24232,47
image_24233,47.6211488,-122.3222654,YZ4oA18qqqtxYO3llTw3hg,2021-07,2.14159697,image_24233,103
image_24234,47.6141909,-122.3339336,BmI8shEdpSNd7e2j_-NIxg,2021-07,2.62596399,image_24234,60
image_24235,47.6226299,-122.3522802,CAoSLEFGMVFpcE5QYmZJMkpob1dua09GYmpqN1k0VlJ3ZExLaktzWFR3N3RWSDMt,2019-04,1.05844251,image_24235,40
image_24236,47.6185351,-122.3300056,feDZj4VYV0u_ZqmDCGnUtA,2021-07,-0.06855164,image_24236,44
image_24237,47.6114696,-122.3272781,v6C9TK7zZNi42_K0asarPg,2021-11,2.82818403,image_24237,95
image_24238,47.6187509,-122.357391,0k1kuuMGrmMeavpZOnrIIQ,2021-12,0.73547938,image_24238,12
image_24239,47.6024999,-122.3365796,tmcxv9z1jBa-PFSjDJ1kRA,2023-02,1.68174109,image_24239,4
image_24240,47.6041887,-122.3254644,27Yo-JnTbhAHI6TdNyQDNg,2021-07,1.59916532,image_24240,90
image_24241,47.6186376,-122.3352089,skJu83hYALWCttxHIg9lqQ,2021-07,-0.82984705,image_24241,39
image_24242,47.6049428,-122.3212763,osxFezV2Z6GtAK5-aQhBFw,2021-12,2.57873147,image_24242,105
image_24243,47.6154723,-122.3309261,fhdtEQo0r7w2w7zXSpf7BQ,2021-12,0.62673844,image_24243,45
image_24244,47.6036884,-122.3336796,fb1DXJJp9VNNsLoVL0YmpQ,2021-12,2.30088943,image_24244,31
image_24245,47.6229872,-122.3480294,AO2AwAo2QMQzKk5hKD5YcA,2021-12,2.05388006,image_24245,31
image_24246,47.615565,-122.3398807,CAoSLEFGMVFpcE0zVjNCLWJpXzFIS2pPN0RyM0V5dEtZYkNSa1dqZ0tKUTVLTHQ0,2017-10,0.54716578,image_24246,39
image_24247,47.6221347,-122.33992,lRLk5s7s0JA-6rfWnz95Uw,2021-07,2.57515185,image_24247,18
image_24248,47.6008841,-122.3315651,jadcBatNXe-uXx4F7p_9LQ,2021-07,1.14738761,image_24248,16
image_24249,47.6221838,-122.3450959,8MEJs9Y83u5gIw4fYt_dEw,2021-07,2.88846757,image_24249,29
image_24250,47.6017876,-122.3177716,xm30yg5c_UKU3nm8NsDN6w,2022-11,2.65906989,image_24250,77
image_24251,47.6151459,-122.3243677,nA_v2g64LJaCB7TuuEwG0Q,2021-12,0.51865777,image_24251,86
image_24252,47.623203,-122.3317307,XKjSZQZvFEKhtO8UeaPC9Q,2021-07,1.36665396,image_24252,33
image_24253,47.6092438,-122.3298111,_8nPL03nSE83xOPdn6qZCw,2021-07,1.73261825,image_24253,72
image_24254,47.6221074,-122.3562176,kgacphMYjPsp4VxulnitXQ,2021-07,0.56790142,image_24254,36
image_24255,47.6060836,-122.3209324,XvOBoKLWqvn45eGlKjPtig,2023-05,1.85877736,image_24255,108
image_24256,47.6221341,-122.3386254,CAoSLEFGMVFpcE5VTER2QjZqLUhNSHNibU50YkM1SWNtcXppcnlpSENDejhtQmp5,2018-10,1.92071022,image_24256,18
image_24257,47.6182181,-122.3509885,-YBLXpwG3HnjjAu0YhAkcw,2021-07,2.20029582,image_24257,36
image_24258,47.6008084,-122.3295651,z0qQSbEN_166urFvTfxcoQ,2021-07,-0.14757887,image_24258,12
image_24259,47.6099229,-122.3227343,C9V7lsZMvt5YADqgqQTlRQ,2019-05,1.4132149,image_24259,113
image_24260,47.6199926,-122.3223235,aYBdyz2sNvhve93Ql8xW7Q,2021-07,1.52206455,image_24260,102
image_24261,47.6210145,-122.3222221,wtR-lGVn4glDMkr2wrl8Tg,2015-06,1.60333863,image_24261,103
image_24262,47.6198399,-122.3490147,u_yPl08YgWjhSO3Mv5_21w,2021-07,2.4515561,image_24262,45
image_24263,47.6123448,-122.3296085,WeKU9Xmh7YXgAef4N7AatQ,2021-12,2.26796653,image_24263,76
image_24264,47.6203255,-122.3499071,CAoSLEFGMVFpcE44MFZVOGowVjNLM1YtNENVbV9pTkNtb25CWWNzb09WYkhvYkZp,2019-09,2.60936497,image_24264,49
image_24265,47.6219537,-122.3253127,m110Ur3onsUMzJGci0i5jg,2021-11,1.67143892,image_24265,84
image_24266,47.6220669,-122.343779,y-d7CEJGrjCkFjnk7TTpuw,2021-08,2.59040421,image_24266,28
image_24267,47.6232149,-122.3382981,D3-WSlJ8fVyxr9aYLSRLSQ,2021-12,0.00421599,image_24267,17
image_24268,47.6069111,-122.3215312,2UIqGrhYkVL9-o-MAQDRiQ,2023-05,0.79072392,image_24268,111
image_24269,47.6113678,-122.3453815,y5TcEsrYxQwbz5VZv3uIPg,2021-06,2.78512982,image_24269,22
image_24270,47.6001145,-122.330712,CAoSLEFGMVFpcE41S083amdScEhSZ3lHVXNGQVMwSGM5RXlRemdDMnJQSjRwdjFD,2016-07,1.93525715,image_24270,10
image_24271,47.6056829,-122.3221159,csQb23WquC2PUPyg6K_G5A,2021-11,0.86208927,image_24271,104
image_24272,47.6147735,-122.3278379,JntAD_dTn7M8oV6ExcnSmw,2019-06,0.71888693,image_24272,73
image_24273,47.6202802,-122.3266944,K1Q90Ln6Xo_qySEqNK-czg,2021-07,1.71364468,image_24273,67
image_24274,47.619109,-122.3412287,9QWfYid6xTL04-nuEmNSyg,2022-08,2.15774832,image_24274,32
image_24275,47.6031007,-122.328493,cnrjRRLeGnto3aHd-IIaNA,2021-12,2.04486126,image_24275,51
image_24276,47.6165635,-122.3282866,q4Gqt3_jwUlGAFbGLcVF1A,2021-12,1.59722387,image_24276,67
image_24277,47.6219768,-122.3293085,WA3L11L7htS2pat31Z6PHQ,2021-07,2.06248711,image_24277,41
image_24278,47.5964835,-122.32904,lRmYkJfs4kel-n7sG8rKtA,2021-12,1.13606559,image_24278,10
image_24279,47.6042181,-122.3371685,CAoSLEFGMVFpcE9PWDJtMHMwdFlKLVRrUHozLXBnZDJCcFBabUp2UGVuR1k4VjY2,2017-06,0.24534151,image_24279,27
image_24280,47.6164725,-122.3208255,XrwhUINqvOvjPxhIUAoIUw,2022-10,2.91847581,image_24280,98
image_24281,47.6230587,-122.330354,jfF_-dHVgcwQOShQR09tDw,2010-06,2.36972088,image_24281,34
image_24282,47.6072338,-122.3233621,mjTGoF_95Tzn62Kj-xnCxg,2022-11,2.07467397,image_24282,99
image_24283,47.6017903,-122.3292608,GafDPFBEn4iXuSSnZhcgmQ,2023-02,3.27119083,image_24283,31
image_24284,47.6194981,-122.3242535,CAoSLEFGMVFpcE9taE5WQXI2THlDSEYzdmJPbDBPdXJrcHF2TjJTaVItckNIQTNI,2017-08,1.66404884,image_24284,85
image_24285,47.6112209,-122.3448941,LevaazFkRGfxkS4HlBZMrA,2021-12,0.47077648,image_24285,35
image_24286,47.5974133,-122.327801,kdOHocXp4FlDaPdoc73kOA,2023-02,2.07283692,image_24286,21
image_24287,47.6231133,-122.3372729,Gn-v8E1QtZm0bA_NdA4-GQ,2022-08,2.14903457,image_24287,16
image_24288,47.6094912,-122.3417369,pbiNBBR7YO68Q4CpJKTS2Q,2021-12,1.83587196,image_24288,24
image_24289,47.6231596,-122.3188648,Yaz0CgeKvo746gHCbD5YrA,2021-07,2.21034206,image_24289,104
image_24290,47.6092637,-122.3312018,-kT6u03bExUcrClM8m0KuA,2021-04,3.14668343,image_24290,78
image_24291,47.6104787,-122.32473,kMZiaCbnThhLL9i-BzXMeQ,2021-07,3.00439405,image_24291,107
image_24292,47.5990558,-122.3190775,DcJcW8wHg0UAmYemMl9BZQ,2019-06,2.22208138,image_24292,44
image_24293,47.6232106,-122.3579137,j9qayy9a8pvF2MUZjxP0jw,2021-07,2.75079444,image_24293,34
image_24294,47.6067352,-122.3181427,XATDeGrOTc9R8O-QZAKYkw,2022-08,2.3530489,image_24294,98
image_24295,47.5978713,-122.3281242,j-uu9p-p327WFfmCW9AwJg,2022-09,3.36843545,image_24295,23
image_24296,47.6224659,-122.3522848,CAoSLEFGMVFpcE9fZVpNMVB6MTFpSFAxNkRpUG9IbTNTaHl2U25ib3NibTRQZmdO,2020-07,2.40898031,image_24296,44
image_24297,47.5982675,-122.3195798,kQEUBwJ2fMxf5FN0lPR7VA,2019-05,-0.28501485,image_24297,42
image_24298,47.6224743,-122.3435307,LI3QVUtvQoF4wO0zAKb9aw,2022-12,2.09198703,image_24298,28
image_24299,47.6015871,-122.3226405,kP5fuwERHIEJZD1JksEmpQ,2023-02,0.01855636,image_24299,55
image_24300,47.6123072,-122.3347516,7t9pYC5LdwKAwEibySDARQ,2021-12,0.68184969,image_24300,49
image_24301,47.6125256,-122.3514875,0A6zPjHBC8UXCH32P-RW-g,2021-12,2.03070204,image_24301,4
image_24302,47.6151839,-122.3187123,Hil31w69rSQTS4BEUmfD3Q,2019-05,1.77215724,image_24302,96
image_24303,47.6217208,-122.352632,RSDutU2rjs9aTJKmhwxBVw,2012-10,3.07722887,image_24303,45
image_24304,47.6210116,-122.3208833,TK09XAksEBB8y1dV7f5ZjA,2022-10,1.92602697,image_24304,104
image_24305,47.6017565,-122.3203115,1IMu4E9CblxNufyaTGUIuw,2021-07,2.31503295,image_24305,77
image_24306,47.6202754,-122.3240188,ZBZzBVIuWnlO1Qt3MENIkw,2021-07,1.9172137,image_24306,93
image_24307,47.6099392,-122.341784,SUKYmmz11kyxnuB7g_rs6w,2021-07,1.94309949,image_24307,24
image_24308,47.5983447,-122.318154,wgLwrsb_oH52fFpO29vtJA,2019-05,0.85262926,image_24308,48
image_24309,47.6096435,-122.3390266,CAoSLEFGMVFpcE5vQUhGZ1B6SFZpSGVNNEZ1Rlh2RENDOFV1TkN3bkxkdXhuMC0x,2018-03,-0.96739224,image_24309,48
image_24310,47.5978565,-122.3224482,YMcpLI4dS8qyfifdBfoEGQ,2021-07,0.71518957,image_24310,27
image_24311,47.6023425,-122.3324476,WeAZpB_wyvRaI_3Ik0nBkA,2021-07,2.21322761,image_24311,24
image_24312,47.6026326,-122.3189863,5wNjviqsu-Qx9HMhUppupg,2021-07,1.88228647,image_24312,85
image_24313,47.6210541,-122.3530134,rIYc23TMcJsBGT7yZcDN-g,2022-09,3.05469009,image_24313,40
image_24314,47.6079587,-122.323736,Ymep_jjWk-iROg9QmNxSUg,2019-05,2.34764851,image_24314,97
image_24315,47.6145861,-122.3487934,0sJbkp63Qr7qQ1ByU5wZlg,2021-07,0.77152543,image_24315,30
image_24316,47.623024,-122.3316857,EA43QIHPul_GLmvEtNepQg,2021-12,0.82672003,image_24316,33
image_24317,47.6161851,-122.3453349,jNsDoqzZhGfJzScfwqkngQ,2021-07,2.08615786,image_24317,40
image_24318,47.6232834,-122.3540416,z9-wG6Hq-xrq04yI8zmRRQ,2021-06,3.37752616,image_24318,44
image_24319,47.6138185,-122.3476052,Qmb1_DaCwLn-CqUjqu1Rfw,2018-11,1.45239317,image_24319,27
image_24320,47.6117699,-122.3440205,-obkyXtQ9ftirr7MRaUDGw,2021-12,1.83402345,image_24320,52
image_24321,47.597516,-122.3235985,lnDeYg2xa5BqgVL5mpUS3Q,2021-07,1.87920009,image_24321,25
image_24322,47.6128764,-122.326866,0PVKCVZ1zIdGVfrI9y5I8w,2021-12,0.15412285,image_24322,88
image_24323,47.6175523,-122.3180946,CkJbXR0dr4WaBU_vWG6zPg,2021-07,1.83743924,image_24323,98
image_24324,47.607441,-122.3204783,uKElTyG8JD4SmNqfuWQGFQ,2021-11,1.89280272,image_24324,110
image_24325,47.6110292,-122.3209031,6qPotqNePp-hljVWXz5wWQ,2022-11,1.3768598,image_24325,108
image_24326,47.6111772,-122.3446144,B-pGsvfHP5UhidVJm2dNKg,2021-12,1.36012004,image_24326,35
image_24327,47.6037379,-122.3250289,78B2ICDuHVH61BAUZbQM0Q,2021-07,1.72374528,image_24327,78
image_24328,47.6164236,-122.3235469,JahmgzaTFgdcqPSv9GLLIQ,2021-12,2.11219606,image_24328,87
image_24329,47.6049039,-122.3331925,wvb9rXjnlusTYFqa1H46Aw,2021-12,1.27452112,image_24329,36
image_24330,47.6181147,-122.3461504,hSgepYMy_MrH6RkQBTZGSw,2021-07,3.17631502,image_24330,44
image_24331,47.6123168,-122.3457704,j8aGzShTz12IkRO_WosnEw,2021-12,0.58798799,image_24331,36
image_24332,47.5992008,-122.3281094,CTC58hnubFt0VXrtPiicjQ,2023-02,1.7662346,image_24332,15
image_24333,47.6061299,-122.3181198,wVRMA9SAzLzakv9NzOwxIQ,2021-07,1.68115331,image_24333,93
image_24334,47.6141385,-122.3456721,4_CKU39TzM2OEtVPGPwShA,2021-12,1.72112443,image_24334,38
image_24335,47.6130248,-122.3400961,jmsudkfMwLn9fNFofI1R0w,2021-07,1.16684414,image_24335,48
image_24336,47.6104747,-122.324708,kMZiaCbnThhLL9i-BzXMeQ,2021-07,1.70587004,image_24336,107
image_24337,47.6185296,-122.3502611,GWniftKkWM5KMYUf_98SGA,2021-12,2.53588313,image_24337,35
image_24338,47.6212132,-122.3523459,CAoSLEFGMVFpcE84T2xUVTE1SlFyWXJFMG9WNlBMaTJsWjBObktBcXBiRWhmd2tR,2018-05,3.99947398,image_24338,47
image_24339,47.6195805,-122.3263849,MSNMFh72tPQs6DgMRCNM7g,2021-07,2.15164667,image_24339,77
image_24340,47.617799,-122.3520397,mox5Ke4lOSOm3qV-DebB4Q,2021-07,1.02950711,image_24340,35
image_24341,47.6232064,-122.355597,UBIXsqL0F3uiAkAy-0g9TQ,2021-07,1.8258126,image_24341,39
image_24342,47.6035859,-122.3206122,PiuskoRULA8Rq2UY32ajIQ,2014-05,2.06877575,image_24342,97
image_24343,47.6230884,-122.3199997,xKtyS0LYtnezqQ3I5_qBaw,2018-05,1.22605572,image_24343,105
image_24344,47.6123283,-122.3465483,CAoSLEFGMVFpcE9BVlRyYUQyb1I1TGdGUjYwZXg5N2tIT2duVHEwSkd3LU1Qb2Jl,2017-10,3.37464562,image_24344,25
image_24345,47.6008859,-122.329567,z0qQSbEN_166urFvTfxcoQ,2021-07,1.51662819,image_24345,19
image_24346,47.6007897,-122.3288932,NRWFDAC3d4Ca1xkVvZPafQ,2023-02,2.41831718,image_24346,13
image_24347,47.6013488,-122.3276606,g67KTSHCDQu3RdAHBJo9nQ,2021-08,1.98331432,image_24347,26
image_24348,47.6145898,-122.3504082,643H9BO5dfQm8C9Oo1XzKw,2021-06,0.50493298,image_24348,18
image_24349,47.6033121,-122.3252741,7nFruGEsWe2Z2gW1G7eYSA,2023-02,1.52198403,image_24349,62
image_24350,47.6227984,-122.329593,UhS79XAr3ZszebV8OWuzKA,2021-07,0.01016588,image_24350,36
image_24351,47.5976204,-122.3238628,MKb7IyY1JsmNHRoyMv6JtQ,,2.58764753,image_24351,25
image_24352,47.600484,-122.3253471,CAoSLEFGMVFpcE9kbWZ2OFBUMGMzWF85ZG5NT0taRThPTk94eHRoTGRSX1B3OF9s,2017-11,1.11227203,image_24352,33
image_24353,47.6049983,-122.3404365,CAoSLEFGMVFpcE9HRUk4V0QybXFCZm9rR0huY0I0SFdmM2tmdC1xMXkxY1hlNHQ0,2018-06,1.10027467,image_24353,-32768
image_24354,47.6231807,-122.3555477,CgNCgLkB-SkaBdQgqXNr5Q,2021-06,2.4256914,image_24354,39
image_24355,47.613021,-122.3182648,8meL7ldbAt-28nUT6MVZZA,2021-12,0.53582897,image_24355,91
image_24356,47.6001597,-122.3192314,CAoSLEFGMVFpcFBQY3l1ZW5aSlJFMGVNRmlPVDhMYUZ3OGJoaUR5SjBvUWhmODFV,2018-04,-0.27559843,image_24356,59
image_24357,47.6104178,-122.3283872,2zhHJvB2Vv8QQvUf7qjiSA,2022-10,1.70312376,image_24357,93
image_24358,47.6017431,-122.335998,0v8sbd_rt-4S-qD2vzfdMw,2021-12,-0.58394114,image_24358,4
image_24359,47.6145864,-122.3523657,sP_Vv_k-qnQeHcDD_jEW9g,2021-12,1.2068301,image_24359,12
image_24360,47.6010446,-122.3195575,IUkjvciPh7Pki4mtwsgllw,2023-02,2.95451068,image_24360,72
image_24361,47.6112119,-122.3283789,C2mlERlckTsPPMJppL1d8A,2021-04,2.21734578,image_24361,91
image_24362,47.6209009,-122.3329766,bthW7pdoqu9DQCTheIu8Dg,2021-07,2.42918953,image_24362,37
image_24363,47.5992798,-122.3299683,CAoSLEFGMVFpcFBwTXgtMVdzcE4wNWVlRDliamRzbW4yTWRfWEp6RjdUTUw1WVBQ,2016-03,2.52318519,image_24363,11
image_24364,47.6208977,-122.3239175,9O07FLH8rvMqma33x_7xCw,2021-07,2.12871298,image_24364,95
image_24365,47.6026107,-122.3224929,Lk4CFPOBG670uFQjzwm3KQ,2023-02,0.85484702,image_24365,80
image_24366,47.6197811,-122.3359268,rmhVrNuHYETNdwuZjuoaSg,2021-11,2.53579751,image_24366,44
image_24367,47.6071887,-122.3189081,CAoSLEFGMVFpcFBVQmZZVnJhblI1VzVmMmxlU2x1SlZ4MWx2WWowRFZHZjAtTEYt,2022-02,1.655118,image_24367,102
image_24368,47.6158449,-122.3489505,u0bgayucVfDDafeCNxMAWA,2019-05,2.60146968,image_24368,46
image_24369,47.6120456,-122.3255547,R4s-titzRM7hfv-1Jd_H-g,2021-11,2.74752411,image_24369,104
image_24370,47.600983,-122.3194367,jZTV2BIx8szz5Mh1ytNTkg,2023-02,1.71067295,image_24370,72
image_24371,47.6171033,-122.3406757,o8wtsemhh9O8UQ1ljdGJhw,2021-12,1.37750139,image_24371,38
image_24372,47.6127518,-122.3219946,jJo515yVaOxed3Sons1IxQ,2022-10,1.83168094,image_24372,103
image_24373,47.6167602,-122.3388402,CAoSLEFGMVFpcE9XWjBKM0lsUU5PSjhkVTFqSk9iWmJyYU4za3dZdS1fOW9VdXpE,2012-03,2.02493301,image_24373,27
image_24374,47.6129778,-122.32086,fKVOI5NbkuzzNQLf-uwBDA,2022-10,2.10860981,image_24374,101
image_24375,47.6220375,-122.3571088,ZQ2E-UR3J2VdMHtUzOYzzg,2019-05,1.11540393,image_24375,34
image_24376,47.5992989,-122.325217,sEB6N6-yRg_N6OhDn7yqwg,2023-02,1.5501131,image_24376,25
image_24377,47.6238163,-122.3560625,KOnjAfeuq38v624VjHlBcw,2019-05,-1.26086827,image_24377,42
image_24378,47.6191787,-122.3253898,SFnTL2Gx0M0lbixIJr-d1A,2019-05,2.48519645,image_24378,82
image_24379,47.6035562,-122.3182297,klz_NKqFUCb6N7OsWLYM_g,2019-05,2.30539417,image_24379,81
image_24380,47.6027814,-122.3399472,CAoSLEFGMVFpcE1jUE9YZG5lSTZUZXVILXZOY1lWU0FDUU9nNXBNdjM0Q2hDQjJG,2016-04,2.04808739,image_24380,-32768
image_24381,47.6110461,-122.3314592,CjzBAqZAwucJaQY2w3F0fg,2021-04,1.60609969,image_24381,73
image_24382,47.6198428,-122.3223465,huc0hBLSgB5EjCZOB70K5g,2022-11,1.74229854,image_24382,102
image_24383,47.6029516,-122.3341608,Qg62526cJuNPzh4zc-QBzQ,2019-06,-0.87721871,image_24383,25
image_24384,47.6206658,-122.3508586,p9rBb07vrcc4vyic5i8WdQ,2022-09,1.34543037,image_24384,46
image_24385,47.5966335,-122.3288833,7FAJWZ9evdpq0_GJ6NEl6Q,2022-09,2.92689592,image_24385,10
image_24386,47.6232833,-122.3358533,XmZjA3pr0KGb6hlseiQaMQ,2021-07,1.46409812,image_24386,20
image_24387,47.6211407,-122.3541215,-VdcdQh_Y3P60FPJkWDvtg,2021-08,0.81062885,image_24387,35
image_24388,47.6151618,-122.3206572,VUGdPOXfvfAl-Msq4xjqdQ,2022-08,2.02305533,image_24388,95
image_24389,47.6102142,-122.3483563,CAoSLEFGMVFpcE82cUV2SkR1dmVGNUV6QVNkRWRQQ0tKWmFPbHYwNVhJWDc5aXlU,2016-01,2.10462396,image_24389,2
image_24390,47.6197278,-122.343771,F5DEA2fJe0x4E8akWqIS_Q,2021-07,2.53533318,image_24390,37
image_24391,47.6185202,-122.3566398,HuPwUw61HLDO2HROJ-sXBQ,2019-05,1.70874911,image_24391,15
image_24392,47.6129498,-122.3332229,cp3PDICXOJNrPlh8u4IW8Q,2021-12,1.77681917,image_24392,61
image_24393,47.6187189,-122.3432374,NnSq7PLVSfyX3Kk_R93flA,2021-12,1.3840634,image_24393,34
image_24394,47.6104943,-122.324756,kMZiaCbnThhLL9i-BzXMeQ,2021-07,1.21376943,image_24394,107
image_24395,47.600149,-122.3237236,00vlFq16zt2ZDT8lECfI2A,2019-05,3.79276731,image_24395,41
image_24396,47.618657,-122.3343,rdCyiTsac76TJIBSMeZuWQ,2021-11,-0.06593082,image_24396,40
image_24397,47.6147749,-122.3447052,EbAfu-QWe6sf48T4Bd3pRQ,2021-12,1.78886687,image_24397,43
image_24398,47.621509,-122.3503955,CAoSLEFGMVFpcE4yLWVMUnJ1M0ZNV253eGR5emJ2X0pkOU5YbmZ2RWxsckRjMlRp,2021-05,0.96150163,image_24398,44
image_24399,47.6040992,-122.3258596,CAoSK0FGMVFpcE1aZllxbnJ5cjR6LUdYbVl4TzB5eld1QkxJN1QxRS15d3lfZjg.,2019-03,1.71721443,image_24399,67
image_24400,47.6177206,-122.3338543,jyg9PeiYyfcA_JUcqjLMfA,2022-11,2.15846584,image_24400,41
image_24401,47.6121086,-122.319857,A9eYgu72eIE8Rojn-gwKKw,2021-07,1.57121044,image_24401,96
image_24402,47.5990724,-122.3236507,EZLzSHW10p4LRXNzWsIhfw,2021-12,2.17352291,image_24402,32
image_24403,47.6088376,-122.3397997,CAoSLEFGMVFpcE5wcFJKQXR2b25ZMGhEY0ZzeXZFRVZEQlFmWldQZHczUTVSLS13,2020-03,1.53728658,image_24403,34
image_24404,47.6197009,-122.356837,DxAFRWIBgnvaBceyelsZuA,2021-06,2.15454218,image_24404,18
image_24405,47.6067422,-122.3286287,PTck_40zpQ7vBaSykixnng,2021-07,2.66514429,image_24405,67
image_24406,47.6094065,-122.3309822,iHqH07rrgCvXaWpHZKkBMA,2021-04,3.11083205,image_24406,78
image_24407,47.6126214,-122.3221113,WaLllfEMcszn6nuLbjJSfw,2022-10,2.51113804,image_24407,103
image_24408,47.6034821,-122.3200059,UlRUlnWXm-JAesxajaCm9A,2007-11,1.43833683,image_24408,97
image_24409,47.6080891,-122.3256794,JQjGw6NXQWI0DZ4X2UZL-Q,2021-12,1.51626649,image_24409,101
image_24410,47.6004444,-122.3244266,CAoSLEFGMVFpcE91VDJrQWdwU2JZaFhOQmQ5RkpvVkZXUEtDVTl5WnZJWlFJQ0V3,2018-01,3.1552125,image_24410,36
image_24411,47.6107002,-122.3204681,OR3YVX5J49qMeWaCZ7Hiww,2022-11,2.69982505,image_24411,110
image_24412,47.5975035,-122.3294639,qrDJ22gK1rpe_LNW3C-HHA,2022-09,1.7331023,image_24412,5
image_24413,47.6050207,-122.3347387,HbNJM_XfVt88WCYlDzGcOA,2021-07,2.97768422,image_24413,31
image_24414,47.6075847,-122.329668,MHU0BWXE-SGwIXhm4-xlPg,2021-12,1.7762699,image_24414,80
