ImageID,Latitude,Longitude,OpenAI Score,Walkability Rating
image_25468,47.5966713,-122.3264966,8,Very walkable
image_25469,47.6101868,-122.3399292,8,Very walkable
image_25470,47.5976152,-122.3302764,4,Slightly walkable
image_25471,47.598441,-122.3264846,8,Very walkable
image_25473,47.6095874,-122.3269131,5,Moderately walkable
image_25474,47.6092551,-122.320975,7,Very walkable
image_25475,47.6140176,-122.3208274,6,Moderately walkable
image_25476,47.6127449,-122.3220131,5,Moderately walkable
image_25477,47.5988792,-122.3290268,5,Moderately walkable
image_25478,47.6092471,-122.3279667,8,Very walkable
image_25481,47.6206584,-122.358057,5,Moderately walkable
image_25483,47.6047572,-122.3241826,6,Moderately walkable
image_25484,47.618388,-122.352876,5,Moderately walkable
image_25485,47.6198315,-122.3555196,5,Moderately walkable
image_25486,47.6011341,-122.31993,3,Slightly walkable
image_25487,47.6233462,-122.354041,5,Moderately walkable
image_25491,47.6184686,-122.3414244,4,Slightly walkable
image_25494,47.6060586,-122.3212015,5,Moderately walkable
image_25495,47.6209277,-122.3409499,6,Moderately walkable
image_25499,47.6125474,-122.3522476,2,Not at all walkable
image_25500,47.6017246,-122.3308282,5,Moderately walkable
image_25502,47.6145254,-122.3506274,5,Moderately walkable
image_25503,47.6100585,-122.3234099,5,Moderately walkable
image_25504,47.6219819,-122.3189415,4,Slightly walkable
image_25505,47.6219873,-122.3206434,5,Moderately walkable
image_25508,47.6016459,-122.329993,6,Moderately walkable
image_25509,47.6203044,-122.3311192,8,Very walkable
image_25511,47.6156959,-122.3522797,5,Moderately walkable
image_25513,47.6113577,-122.3401073,4,Moderately walkable
image_25514,47.6221388,-122.3529297,9,Extremely walkable
image_25516,47.6231975,-122.3210598,8,Very walkable
image_25518,47.6186701,-122.3396896,6,Moderately walkable
image_25519,47.6197317,-122.3422935,6,Moderately walkable
image_25520,47.6225173,-122.3344895,8,Very walkable
image_25521,47.6219768,-122.330346,3,Slightly walkable
image_25522,47.6170858,-122.3228937,2,Not at all walkable
image_25523,47.6133637,-122.3289627,5,Moderately walkable
image_25524,47.6111472,-122.3374232,8,Very walkable
image_25526,47.600964,-122.3216312,9,Extremely walkable
image_25528,47.6219954,-122.3464068,5,Moderately walkable
image_25530,47.5967201,-122.3236506,5,Moderately walkable
image_25532,47.6060129,-122.3260219,3,Slightly walkable
image_25533,47.6076215,-122.3267938,5,Moderately walkable
image_25534,47.6095665,-122.3222613,2,Not at all walkable
image_25537,47.6021634,-122.3279267,7,Very walkable
image_25538,47.6222261,-122.3482145,5,Moderately walkable
image_25540,47.5994008,-122.3187465,3,Slightly walkable
image_25541,47.608775,-122.339196,1,Not at all walkable
image_25542,47.6165112,-122.3497083,8,Very walkable
image_25543,47.6169753,-122.3185707,8,Very walkable
image_25544,47.6098227,-122.3411372,9,Extremely walkable
image_25547,47.5975119,-122.3223057,5,Moderately walkable
image_25548,47.6180528,-122.3466218,5,Moderately walkable
image_25549,47.6051713,-122.3384923,2,Not at all walkable
image_25550,47.6168901,-122.3444449,8,Very walkable
image_25552,47.5976303,-122.3276052,5,Moderately walkable
image_25553,47.6219685,-122.3404221,6,Moderately walkable
image_25554,47.6083075,-122.3240657,7,Very walkable
image_25555,47.6095989,-122.3427221,6,Moderately walkable
image_25557,47.614528,-122.3551766,2,Not at all walkable
image_25558,47.6113493,-122.3340074,5,Moderately walkable
image_25559,47.6056179,-122.3401128,8,Very walkable
image_25560,47.6205938,-122.3384736,6,Moderately walkable
image_25562,47.6159371,-122.3556154,7,Very walkable
image_25564,47.6018175,-122.3356021,2,Not at all walkable
image_25566,47.6022504,-122.3348644,2,Not at all walkable
image_25567,47.618009,-122.3426817,1,Not at all walkable
image_25569,47.6113828,-122.3284218,4,Slightly walkable
image_25571,47.598544,-122.3258367,8,Very walkable
image_25572,47.6197679,-122.3554556,8,Very walkable
image_25573,47.6167522,-122.3381346,8,Very walkable
image_25576,47.6242276,-122.3225288,2,Not at all walkable
image_25580,47.6213086,-122.3346341,5,Moderately walkable
image_25581,47.6134077,-122.346368,8,Very walkable
image_25582,47.6151031,-122.3267117,5,Moderately walkable
image_25584,47.623642,-122.3492164,5,Moderately walkable
image_25585,47.6151417,-122.3208028,5,Moderately walkable
image_25586,47.5966027,-122.3239233,5,Moderately walkable
image_25587,47.6070218,-122.3306814,2,Not at all walkable
image_25588,47.6107272,-122.3218255,8,Very walkable
image_25589,47.6180662,-122.3403161,7,Very walkable
image_25591,47.6176391,-122.3198347,6,Moderately walkable
image_25592,47.6062109,-122.3213946,2,Not at all walkable
image_25593,47.6126884,-122.3340392,6,Moderately walkable
image_25594,47.6065632,-122.3275317,4,Moderately walkable
image_25595,47.6010197,-122.3214076,8,Very walkable
image_25596,47.612176,-122.3482726,7,Very walkable
image_25597,47.6123423,-122.3208114,5,Moderately walkable
image_25598,47.6020275,-122.3195782,3,Slightly walkable
image_25599,47.6084991,-122.327612,2,Not at all walkable
image_25600,47.5993176,-122.328804,7,Very walkable
image_25601,47.608135,-122.3193525,3,Slightly walkable
image_25602,47.6003104,-122.3275625,2,Not at all walkable
image_25603,47.6107507,-122.3313735,1,Not at all walkable
image_25604,47.6129814,-122.3244363,5,Moderately walkable
image_25605,47.6009471,-122.3198659,8,Very walkable
image_25607,47.6162797,-122.324597,4,Moderately walkable
image_25608,47.6011028,-122.331387,8,Very walkable
image_25610,47.6128979,-122.3180153,6,Moderately walkable
image_25611,47.6147377,-122.3208191,3,Slightly walkable
image_25614,47.6187149,-122.3566561,5,Moderately walkable
image_25615,47.6163835,-122.3359148,7,Very walkable
image_25617,47.5971827,-122.3290337,2,Not at all walkable
image_25619,47.6230849,-122.3486195,9,Extremely walkable
image_25620,47.6156516,-122.3366662,8,Very walkable
image_25621,47.611961,-122.329051,8,Very walkable
image_25623,47.6105525,-122.3294123,3,Slightly walkable
image_25625,47.6069982,-122.3383446,7,Very walkable
image_25626,47.6017159,-122.317679,5,Moderately walkable
image_25627,47.6156698,-122.3181687,4,Slightly walkable
image_25628,47.5987131,-122.329192,5,Moderately walkable
image_25630,47.6121102,-122.3194717,5,Moderately walkable
image_25633,47.5990617,-122.3223871,2,Not at all walkable
image_25634,47.6194173,-122.341455,8,Very walkable
image_25635,47.6208406,-122.347409,8,Very walkable
image_25636,47.5966561,-122.3304208,2,Not at all walkable
image_25638,47.6007733,-122.3205311,5,Moderately walkable
image_25640,47.6008053,-122.3283183,2,Not at all walkable
image_25641,47.6111538,-122.3208162,7,Very walkable
image_25642,47.6009594,-122.3302771,6,Moderately walkable
image_25643,47.6197126,-122.3555647,5,Moderately walkable
image_25645,47.6130897,-122.3333539,7,Very walkable
image_25646,47.6062098,-122.3181203,3,Slightly walkable
image_25647,47.6192777,-122.3526394,2,Not at all walkable
image_25648,47.6017297,-122.3328654,5,Moderately walkable
image_25649,47.6087623,-122.3212737,5,Moderately walkable
image_25650,47.6210143,-122.320766,8,Very walkable
image_25651,47.612247,-122.3268375,1,Not at all walkable
image_25654,47.6170481,-122.3350436,8,Very walkable
image_25655,47.612555,-122.3429321,1,Not at all walkable
image_25657,47.6221844,-122.3579674,6,Moderately walkable
image_25660,47.622015,-122.3351426,2,Not at all walkable
image_25661,47.6123938,-122.3407236,5,Moderately walkable
image_25662,47.6140022,-122.3261791,5,Moderately walkable
image_25663,47.612633,-122.3430551,1,Not at all walkable
image_25665,47.6187957,-122.3181974,4,Slightly walkable
image_25670,47.6086426,-122.3336525,8,Very walkable
image_25671,47.6166804,-122.3461696,8,Very walkable
image_25673,47.6061507,-122.3400942,9,Extremely walkable
image_25675,47.6088899,-122.3285829,2,Not at all walkable
image_25676,47.6053787,-122.3320732,8,Very walkable
image_25678,47.6067719,-122.3359817,7,Very walkable
image_25681,47.620991,-122.3555703,5,Moderately walkable
image_25683,47.6088595,-122.3209765,7,Very walkable
image_25684,47.6023643,-122.3183378,2,Not at all walkable
image_25685,47.6127888,-122.3222008,5,Moderately walkable
image_25686,47.6013946,-122.3288656,3,Slightly walkable
image_25687,47.6104591,-122.324634,5,Moderately walkable
image_25688,47.6103354,-122.3274908,7,Very walkable
image_25689,47.6061347,-122.3330415,5,Moderately walkable
image_25690,47.6102013,-122.3298412,1,Not at all walkable
image_25691,47.6115183,-122.3394384,8,Very walkable
image_25692,47.6212869,-122.3523572,3,Slightly walkable
image_25693,47.6030621,-122.3341628,1,Not at all walkable
image_25694,47.6198761,-122.3486204,8,Very walkable
image_25695,47.6196653,-122.332891,7,Very walkable
image_25696,47.6152706,-122.318286,7,Very walkable
image_25697,47.5990824,-122.3288758,7,Very walkable
image_25699,47.6063516,-122.3348341,8,Very walkable
image_25700,47.6230959,-122.3210894,8,Very walkable
image_25701,47.6221979,-122.3474011,8,Very walkable
image_25703,47.6142746,-122.3371537,1,Not at all walkable
image_25704,47.60976,-122.3263,7,Very walkable
image_25705,47.6165216,-122.3377802,8,Very walkable
image_25707,47.6017863,-122.3288687,3,Slightly walkable
image_25710,47.6060109,-122.323524,8,Very walkable
image_25713,47.6159191,-122.3470253,8,Very walkable
image_25714,47.6058095,-122.3265025,2,Not at all walkable
image_25715,47.6149907,-122.3482464,2,Not at all walkable
image_25716,47.6138096,-122.3392178,6,Moderately walkable
image_25718,47.6221206,-122.3291476,2,Not at all walkable
image_25719,47.6133205,-122.3386184,4,Moderately walkable
image_25721,47.6027286,-122.3367574,1,Not at all walkable
image_25722,47.6203893,-122.3498322,1,Not at all walkable
image_25723,47.6001125,-122.32394,2,Not at all walkable
image_25725,47.6176882,-122.3435042,5,Moderately walkable
image_25726,47.6134488,-122.3411932,5,Moderately walkable
image_25727,47.6102502,-122.3436804,4,Slightly walkable
image_25728,47.6022109,-122.3325706,7,Very walkable
image_25729,47.6104219,-122.3413006,8,Very walkable
image_25730,47.5991827,-122.3249155,6,Moderately walkable
image_25732,47.6024896,-122.3266604,1,Not at all walkable
image_25733,47.6198349,-122.3555618,5,Moderately walkable
image_25734,47.621016,-122.3231007,3,Slightly walkable
image_25735,47.6060516,-122.3235688,5,Moderately walkable
image_25736,47.6094241,-122.3428189,8,Very walkable
image_25737,47.6063141,-122.3255543,3,Slightly walkable
image_25738,47.6209954,-122.3233495,3,Slightly walkable
image_25740,47.6007728,-122.3197939,3,Slightly walkable
image_25741,47.6059536,-122.3207968,5,Moderately walkable
image_25742,47.6219559,-122.329309,1,Not at all walkable
image_25744,47.6163924,-122.3235458,6,Moderately walkable
image_25745,47.6231908,-122.322013,7,Very walkable
image_25747,47.6030159,-122.3287196,5,Moderately walkable
image_25750,47.6079287,-122.335861,5,Moderately walkable
image_25751,47.6017262,-122.3311951,8,Very walkable
image_25753,47.6178039,-122.3480716,7,Very walkable
image_25754,47.606287,-122.3181939,5,Moderately walkable
image_25755,47.6123494,-122.3477301,4,Slightly walkable
image_25756,47.6186546,-122.3469515,4,Slightly walkable
image_25760,47.6220518,-122.3221334,8,Very walkable
image_25762,47.6157619,-122.3553412,1,Not at all walkable
image_25763,47.6068702,-122.3197345,1,Not at all walkable
image_25764,47.6181007,-122.3461806,7,Very walkable
image_25765,47.6131628,-122.336494,7,Very walkable
image_25766,47.6155823,-122.3323837,8,Very walkable
image_25767,47.6026383,-122.3207697,8,Very walkable
image_25770,47.6218378,-122.3517446,9,Extremely walkable
image_25773,47.6044635,-122.3208449,3,Slightly walkable
image_25775,47.6201221,-122.3562628,2,Not at all walkable
image_25777,47.6040906,-122.3355157,6,Moderately walkable
image_25778,47.6028874,-122.3239616,2,Not at all walkable
image_25780,47.6102359,-122.3412486,8,Very walkable
image_25782,47.6146719,-122.3333738,5,Moderately walkable
image_25785,47.6231732,-122.3199411,4,Moderately walkable
image_25786,47.618585,-122.3196019,9,Extremely walkable
image_25787,47.6107054,-122.3253251,2,Not at all walkable
image_25792,47.6092425,-122.3279778,8,Very walkable
image_25793,47.6071956,-122.3324099,5,Moderately walkable
image_25794,47.605274,-122.3187559,2,Not at all walkable
image_25795,47.6092111,-122.3279688,7,Very walkable
image_25796,47.6067533,-122.3262262,2,Not at all walkable
image_25798,47.6030689,-122.3209026,5,Moderately walkable
image_25799,47.6034598,-122.3200653,2,Not at all walkable
image_25800,47.6185635,-122.3241197,5,Moderately walkable
image_25803,47.6042434,-122.3328786,7,Very walkable
image_25804,47.6016543,-122.3335309,8,Very walkable
image_25805,47.6106365,-122.3306382,1,Not at all walkable
image_25806,47.606282,-122.3208988,7,Very walkable
image_25807,47.6120838,-122.3386289,7,Very walkable
image_25808,47.623984,-122.3359685,8,Very walkable
image_25809,47.6106866,-122.3232978,4,Moderately walkable
image_25810,47.6231084,-122.3573854,1,Not at all walkable
image_25811,47.6153211,-122.3439964,8,Very walkable
image_25813,47.6033783,-122.3348626,5,Moderately walkable
image_25814,47.6219545,-122.3253984,4,Moderately walkable
image_25815,47.6110378,-122.3380195,4,Moderately walkable
image_25816,47.6033205,-122.324892,2,Not at all walkable
image_25818,47.6064677,-122.3271159,6,Moderately walkable
image_25820,47.6103651,-122.343362,8,Very walkable
image_25821,47.6132545,-122.320864,4,Moderately walkable
image_25823,47.6129174,-122.3380668,8,Very walkable
image_25825,47.6184173,-122.3552935,7,Very walkable
image_25826,47.6144229,-122.3359849,8,Very walkable
image_25827,47.611481,-122.3334216,8,Very walkable
image_25828,47.609327,-122.3234653,3,Slightly walkable
image_25829,47.6159645,-122.3221569,5,Moderately walkable
image_25830,47.6043631,-122.3182573,5,Moderately walkable
image_25832,47.6001261,-122.3264838,3,Slightly walkable
image_25833,47.6145014,-122.3449372,10,Extremely walkable
image_25834,47.6022015,-122.3194929,2,Not at all walkable
image_25835,47.6050595,-122.3398037,8,Very walkable
image_25836,47.6024704,-122.33721,1,Not at all walkable
image_25837,47.6126482,-122.3376283,6,Moderately walkable
image_25839,47.6151344,-122.3254508,5,Moderately walkable
image_25841,47.6102205,-122.3364775,7,Very walkable
image_25842,47.5991733,-122.3225648,5,Moderately walkable
image_25843,47.6126065,-122.3452171,8,Very walkable
image_25845,47.6184498,-122.3252016,2,Not at all walkable
image_25847,47.6149169,-122.3289207,1,Not at all walkable
image_25849,47.6072462,-122.3323285,6,Moderately walkable
image_25851,47.6008893,-122.332753,9,Extremely walkable
image_25852,47.6187455,-122.3227999,3,Slightly walkable
image_25853,47.6190246,-122.3251792,5,Moderately walkable
image_25854,47.6208886,-122.3542476,8,Very walkable
image_25856,47.6197749,-122.3236323,3,Slightly walkable
image_25858,47.6088209,-122.3209693,6,Moderately walkable
image_25859,47.6100493,-122.3300251,8,Very walkable
image_25861,47.6170864,-122.3266735,7,Very walkable
image_25862,47.6093732,-122.3265833,2,Not at all walkable
image_25865,47.6197683,-122.3555211,5,Moderately walkable
image_25866,47.6163518,-122.318124,8,Very walkable
image_25867,47.618603,-122.3373146,8,Very walkable
image_25868,47.5991349,-122.3226446,2,Not at all walkable
image_25869,47.6184958,-122.3261516,4,Moderately walkable
image_25870,47.6185663,-122.3246515,5,Moderately walkable
image_25871,47.614633,-122.3418932,1,Not at all walkable
image_25872,47.6242135,-122.3303517,7,Very walkable
image_25873,47.6185064,-122.3550114,5,Moderately walkable
image_25878,47.6128157,-122.3495132,3,Slightly walkable
image_25879,47.6212395,-122.3499246,8,Very walkable
image_25881,47.6099931,-122.3283136,3,Slightly walkable
image_25882,47.6129697,-122.329972,5,Moderately walkable
image_25883,47.6156543,-122.3523267,7,Very walkable
image_25884,47.6116441,-122.341888,5,Moderately walkable
image_25885,47.6008065,-122.3340604,5,Moderately walkable
image_25886,47.6163896,-122.3336694,9,Extremely walkable
image_25887,47.6231721,-122.3221212,5,Moderately walkable
image_25888,47.5975184,-122.3244191,6,Moderately walkable
image_25889,47.6212082,-122.3323596,8,Very walkable
image_25890,47.6041733,-122.325458,3,Slightly walkable
image_25891,47.6095164,-122.3269802,7,Very walkable
image_25892,47.6086313,-122.340648,5,Moderately walkable
image_25893,47.6132535,-122.320129,2,Not at all walkable
image_25894,47.6169964,-122.3197698,9,Extremely walkable
image_25895,47.6157415,-122.3388688,10,Extremely walkable
